date,product_id,product_name,category,price,cost_price,units_sold,revenue,discount_percent,stock_available,competitor_price,rating,review_count,is_promoted,day_of_week,month,is_weekend,is_holiday,season,days_since_launch
2022-08-14,P011,Electronics_Product_11,Electronics,5013.58,3462.44,311,1559223.92,13.39,311,6539.71,4.04,38,1,Sunday,8,1,1,Summer,327
2022-08-15,P045,Home_Product_45,Home,743.99,706.94,299,222452.68,36.47,299,1265.67,4.25,30,1,Monday,8,0,1,Summer,243
2022-08-15,P003,Electronics_Product_3,Electronics,4624.42,2828.64,410,1896012.96,1.93,410,5313.01,4.37,38,0,Monday,8,0,1,Summer,283
2022-08-15,P047,Fashion_Product_47,Fashion,1231.33,778.97,308,379249.24,7.43,308,1363.25,4.13,42,0,Monday,8,0,1,Summer,284
2022-08-15,P035,Fashion_Product_35,Fashion,1760.04,1559.78,636,1119385.54,32.16,636,2705.56,3.76,30,1,Monday,8,0,1,Summer,233
2022-08-15,P009,Beauty_Product_9,Beauty,1288.22,873.91,199,256356.46,12.31,199,1466.44,4.53,43,1,Monday,8,0,1,Summer,318
2022-08-15,P008,Fashion_Product_8,Fashion,1698.32,984.85,480,815195.42,0.23,480,1759.7,4.29,56,0,Monday,8,0,1,Summer,461
2022-08-15,P026,Home_Product_26,Home,1388.19,937.16,145,201287.37,9.61,225,1652.99,3.88,40,0,Monday,8,0,1,Summer,309
2022-08-16,P047,Fashion_Product_47,Fashion,1218.41,778.97,305,371615.85,4.64,569,1250.65,3.81,40,0,Tuesday,8,0,1,Summer,285
2022-08-16,P006,Fashion_Product_6,Fashion,1399.69,864.42,501,701244.43,3.83,501,1405.21,4.44,58,0,Tuesday,8,0,1,Summer,423
2022-08-16,P002,Fashion_Product_2,Fashion,1786.86,1068.5,293,523551.04,3.27,293,1850.04,4.26,67,0,Tuesday,8,0,1,Summer,505
2022-08-16,P034,Electronics_Product_34,Electronics,8274.05,8329.16,250,2068512.61,39.61,250,15113.24,4.07,36,1,Tuesday,8,0,1,Summer,310
2022-08-16,P045,Home_Product_45,Home,1015.06,706.94,193,195906.11,9.97,211,1124.71,3.76,32,0,Tuesday,8,0,1,Summer,244
2022-08-16,P006,Fashion_Product_6,Fashion,1121.94,864.42,378,424093.43,18.47,378,1540.11,4.09,56,1,Tuesday,8,0,1,Summer,423
2022-08-17,P028,Electronics_Product_28,Electronics,9427.49,6382.15,268,2526567.12,7.49,268,11588.55,4.16,63,0,Wednesday,8,0,1,Summer,498
2022-08-17,P016,Electronics_Product_16,Electronics,4158.9,3211.08,204,848415.2,22.44,204,5171.14,4.24,37,1,Wednesday,8,0,1,Summer,298
2022-08-17,P013,Home_Product_13,Home,2141.73,1447.92,140,299841.92,9.3,140,2519.76,3.67,41,0,Wednesday,8,0,1,Summer,334
2022-08-17,P019,Electronics_Product_19,Electronics,4704.42,2989.92,193,907953.59,3.12,193,5140.85,4.14,83,0,Wednesday,8,0,1,Summer,585
2022-08-17,P003,Electronics_Product_3,Electronics,4451.19,2828.64,245,1090542.16,3.97,245,4954.28,3.97,34,0,Wednesday,8,0,1,Summer,285
2022-08-17,P019,Electronics_Product_19,Electronics,4229.03,2989.92,215,909240.65,12.76,215,5285.8,3.97,79,1,Wednesday,8,0,1,Summer,585
2022-08-17,P016,Electronics_Product_16,Electronics,5011.7,3211.08,156,781825.86,7.88,216,5840.14,3.99,42,0,Wednesday,8,0,1,Summer,298
2022-08-17,P029,Fashion_Product_29,Fashion,838.05,663.92,303,253930.26,27.18,303,1055.97,4.17,54,1,Wednesday,8,0,1,Summer,451
2022-08-17,P019,Electronics_Product_19,Electronics,3620.91,2989.92,150,543136.75,30.23,150,5594.21,4.1,74,1,Wednesday,8,0,1,Summer,585
2022-08-17,P015,Electronics_Product_15,Electronics,12317.79,8471.94,322,3966328.42,8.72,322,14386.22,4.48,44,0,Wednesday,8,0,1,Summer,323
2022-08-17,P025,Fashion_Product_25,Fashion,975.95,637.86,394,384525.76,7.28,394,1193.34,4.37,44,0,Wednesday,8,0,1,Summer,337
2022-08-17,P038,Fashion_Product_38,Fashion,2025.3,1407.99,237,479996.8,16.36,237,2380.68,4.74,72,1,Wednesday,8,0,1,Summer,542
2022-08-18,P029,Fashion_Product_29,Fashion,1018.49,663.92,320,325917.66,5.47,320,1075.88,4.04,64,0,Thursday,8,0,0,Summer,452
2022-08-18,P020,Home_Product_20,Home,1048.18,836.53,131,137312.0,22.26,131,1581.35,4.54,66,1,Thursday,8,0,0,Summer,456
2022-08-18,P036,Electronics_Product_36,Electronics,9619.74,5645.44,157,1510299.44,2.24,216,9619.88,3.83,45,0,Thursday,8,0,0,Summer,370
2022-08-18,P006,Fashion_Product_6,Fashion,1436.74,864.42,474,681016.1,0.54,474,1465.43,4.5,55,0,Thursday,8,0,0,Summer,425
2022-08-18,P036,Electronics_Product_36,Electronics,9066.79,5645.44,406,3681115.43,7.84,406,10383.07,4.78,51,0,Thursday,8,0,0,Summer,370
2022-08-18,P039,Electronics_Product_39,Electronics,10458.62,6813.39,419,4382162.18,6.51,419,12232.19,4.26,61,0,Thursday,8,0,0,Summer,494
2022-08-18,P005,Sports_Product_5,Sports,2474.47,1596.71,89,220228.23,4.08,167,2651.33,3.62,52,0,Thursday,8,0,0,Summer,342
2022-08-18,P044,Home_Product_44,Home,2481.14,1569.81,335,831183.21,4.33,361,2547.1,4.21,48,0,Thursday,8,0,0,Summer,355
2022-08-18,P008,Fashion_Product_8,Fashion,1513.43,984.85,557,842980.26,9.45,557,1668.21,4.19,65,0,Thursday,8,0,0,Summer,464
2022-08-19,P034,Electronics_Product_34,Electronics,13193.82,8329.16,178,2348499.64,0.98,178,14388.45,4.81,40,0,Friday,8,0,0,Summer,313
2022-08-19,P004,Sports_Product_4,Sports,3429.89,2048.13,87,298400.82,1.93,87,3329.61,4.39,54,0,Friday,8,0,0,Summer,404
2022-08-19,P030,Home_Product_30,Home,1549.86,917.76,109,168934.73,2.18,109,1633.61,4.39,49,0,Friday,8,0,0,Summer,409
2022-08-19,P019,Electronics_Product_19,Electronics,4430.91,2989.92,153,677928.94,9.05,153,4862.34,4.18,72,0,Friday,8,0,0,Summer,587
2022-08-19,P039,Electronics_Product_39,Electronics,11004.51,6813.39,258,2839163.89,3.21,258,12856.26,4.12,61,0,Friday,8,0,0,Summer,495
2022-08-19,P014,Electronics_Product_14,Electronics,14967.48,8781.01,346,5178748.86,1.28,346,15644.34,4.21,60,0,Friday,8,0,0,Summer,434
2022-08-19,P035,Fashion_Product_35,Fashion,2528.75,1559.78,523,1322537.59,3.3,523,2856.79,4.2,31,0,Friday,8,0,0,Summer,237
2022-08-19,P039,Electronics_Product_39,Electronics,8058.46,6813.39,384,3094448.25,27.7,384,11810.31,4.11,66,1,Friday,8,0,0,Summer,495
2022-08-20,P013,Home_Product_13,Home,1791.76,1447.92,202,361935.36,27.87,202,2308.65,4.1,47,1,Saturday,8,1,0,Summer,337
2022-08-20,P040,Electronics_Product_40,Electronics,3246.04,2065.59,267,866692.13,1.61,267,3283.68,4.04,64,0,Saturday,8,1,0,Summer,467
2022-08-20,P022,Beauty_Product_22,Beauty,1227.08,844.1,295,361989.33,12.96,295,1502.2,4.37,49,1,Saturday,8,1,0,Summer,396
2022-08-20,P014,Electronics_Product_14,Electronics,11093.48,8781.01,322,3572100.44,21.63,322,16674.6,4.5,62,1,Saturday,8,1,0,Summer,435
2022-08-20,P010,Sports_Product_10,Sports,3674.09,2327.83,210,771559.48,3.89,210,3752.26,4.33,43,0,Saturday,8,1,0,Summer,332
2022-08-20,P001,Electronics_Product_1,Electronics,13699.03,8645.14,337,4616574.56,3.34,337,15968.65,4.14,53,0,Saturday,8,1,0,Summer,408
2022-08-20,P003,Electronics_Product_3,Electronics,4369.24,2828.64,245,1070464.49,7.45,245,4552.94,4.17,38,0,Saturday,8,1,0,Summer,288
2022-08-20,P047,Fashion_Product_47,Fashion,1305.05,778.97,549,716474.26,1.35,549,1272.4,4.21,36,0,Saturday,8,1,0,Summer,289
2022-08-21,P015,Electronics_Product_15,Electronics,12244.25,8471.94,326,3991626.12,15.73,326,14695.88,4.29,42,1,Sunday,8,1,0,Summer,327
2022-08-21,P044,Home_Product_44,Home,2007.36,1569.81,408,819001.26,20.48,408,2706.21,4.04,46,1,Sunday,8,1,0,Summer,358
2022-08-21,P042,Electronics_Product_42,Electronics,8655.49,5324.06,300,2596647.48,2.65,300,9229.32,4.4,51,0,Sunday,8,1,0,Summer,351
2022-08-21,P017,Home_Product_17,Home,3877.42,2317.76,148,573858.66,1.17,284,3933.36,3.75,43,0,Sunday,8,1,0,Summer,318
2022-08-22,P017,Home_Product_17,Home,3655.73,2317.76,120,438687.54,5.15,233,3908.59,3.98,40,0,Monday,8,0,0,Summer,319
2022-08-22,P029,Fashion_Product_29,Fashion,1045.69,663.92,356,372265.03,2.47,356,1183.82,4.22,60,0,Monday,8,0,0,Summer,456
2022-08-22,P002,Fashion_Product_2,Fashion,1726.77,1068.5,40,69070.93,1.11,198,1704.56,3.34,61,0,Monday,8,0,0,Summer,511
2022-08-22,P045,Home_Product_45,Home,1127.29,706.94,230,259277.29,0.56,230,1288.91,4.49,37,0,Monday,8,0,0,Summer,250
2022-08-22,P022,Beauty_Product_22,Beauty,1266.23,844.1,174,220323.22,6.78,174,1429.01,4.08,54,0,Monday,8,0,0,Summer,398
2022-08-22,P036,Electronics_Product_36,Electronics,6932.29,5645.44,275,1906378.97,23.65,275,10421.11,4.27,49,1,Monday,8,0,0,Summer,374
2022-08-22,P002,Fashion_Product_2,Fashion,1754.1,1068.5,279,489395.05,5.76,286,1728.29,4.14,71,0,Monday,8,0,0,Summer,511
2022-08-22,P037,Electronics_Product_37,Electronics,6306.64,4230.83,413,2604642.41,8.49,413,7894.31,4.29,51,0,Monday,8,0,0,Summer,439
2022-08-22,P027,Fashion_Product_27,Fashion,1630.32,1044.35,281,458121.05,4.01,281,1998.49,4.39,55,0,Monday,8,0,0,Summer,420
2022-08-22,P017,Home_Product_17,Home,3452.59,2317.76,262,904578.58,7.25,262,4096.14,4.37,40,0,Monday,8,0,0,Summer,319
2022-08-23,P012,Electronics_Product_12,Electronics,13261.84,8347.11,263,3487865.03,2.15,318,13473.93,4.2,30,0,Tuesday,8,0,0,Summer,240
2022-08-23,P045,Home_Product_45,Home,1116.48,706.94,265,295868.36,8.58,265,1125.37,4.63,36,0,Tuesday,8,0,0,Summer,251
2022-08-23,P045,Home_Product_45,Home,1138.73,706.94,180,204971.23,1.89,180,1285.89,4.2,34,0,Tuesday,8,0,0,Summer,251
2022-08-23,P011,Electronics_Product_11,Electronics,5531.88,3462.44,168,929355.75,6.12,168,5494.16,4.42,45,0,Tuesday,8,0,0,Summer,336
2022-08-23,P019,Electronics_Product_19,Electronics,4787.64,2989.92,131,627180.24,6.46,241,5714.89,4.0,89,0,Tuesday,8,0,0,Summer,591
2022-08-23,P002,Fashion_Product_2,Fashion,1724.2,1068.5,167,287941.32,5.4,267,2035.37,3.94,69,0,Tuesday,8,0,0,Summer,512
2022-08-23,P029,Fashion_Product_29,Fashion,740.75,663.92,409,302966.36,34.17,409,1213.3,4.37,58,1,Tuesday,8,0,0,Summer,457
2022-08-23,P010,Sports_Product_10,Sports,3338.4,2327.83,207,691048.21,9.65,207,4023.0,4.02,47,0,Tuesday,8,0,0,Summer,335
2022-08-23,P009,Beauty_Product_9,Beauty,1458.37,873.91,83,121044.77,3.44,163,1472.62,3.64,40,0,Tuesday,8,0,0,Summer,326
2022-08-24,P024,Electronics_Product_24,Electronics,10242.75,7053.16,423,4332681.5,15.08,423,12071.72,4.58,75,1,Wednesday,8,0,0,Summer,566
2022-08-24,P026,Home_Product_26,Home,1515.9,937.16,202,306211.77,4.62,202,1711.4,4.21,46,0,Wednesday,8,0,0,Summer,318
2022-08-24,P046,Beauty_Product_46,Beauty,823.64,512.48,137,112838.37,7.06,137,835.23,4.21,35,0,Wednesday,8,0,0,Summer,255
2022-08-24,P030,Home_Product_30,Home,1565.06,917.76,78,122074.81,0.65,169,1653.18,3.96,55,0,Wednesday,8,0,0,Summer,414
2022-08-24,P013,Home_Product_13,Home,2429.19,1447.92,134,325511.13,2.87,134,2575.54,4.02,40,0,Wednesday,8,0,0,Summer,341
2022-08-24,P027,Fashion_Product_27,Fashion,1570.53,1044.35,230,361220.9,7.53,230,1761.56,4.83,62,0,Wednesday,8,0,0,Summer,422
2022-08-24,P014,Electronics_Product_14,Electronics,14657.8,8781.01,413,6053671.69,4.25,413,14170.01,4.6,56,0,Wednesday,8,0,0,Summer,439
2022-08-24,P008,Fashion_Product_8,Fashion,1598.84,984.85,634,1013662.7,5.97,634,1684.92,4.08,65,0,Wednesday,8,0,0,Summer,470
2022-08-24,P043,Fashion_Product_43,Fashion,2286.72,1485.34,199,455056.49,4.99,263,2750.42,3.85,47,0,Wednesday,8,0,0,Summer,346
2022-08-24,P013,Home_Product_13,Home,2193.72,1447.92,219,480425.31,5.94,233,2352.13,4.28,49,0,Wednesday,8,0,0,Summer,341
2022-08-24,P015,Electronics_Product_15,Electronics,13217.96,8471.94,240,3172309.98,8.37,308,15221.23,3.85,42,0,Wednesday,8,0,0,Summer,330
2022-08-24,P023,Fashion_Product_23,Fashion,1451.16,916.79,222,322156.51,1.96,222,1480.31,4.45,70,0,Wednesday,8,0,0,Summer,539
2022-08-25,P018,Electronics_Product_18,Electronics,6188.04,3822.73,336,2079181.06,3.61,336,7021.6,4.45,67,0,Thursday,8,0,0,Summer,561
2022-08-25,P048,Sports_Product_48,Sports,1840.49,1134.9,91,167484.54,2.61,189,2039.83,3.99,28,0,Thursday,8,0,0,Summer,242
2022-08-25,P048,Sports_Product_48,Sports,1799.23,1134.9,206,370640.51,0.71,206,1931.14,4.07,30,0,Thursday,8,0,0,Summer,242
2022-08-25,P019,Electronics_Product_19,Electronics,4328.46,2989.92,129,558370.96,9.75,129,5211.9,4.36,84,0,Thursday,8,0,0,Summer,593
2022-08-25,P049,Electronics_Product_49,Electronics,6927.92,4255.68,243,1683485.29,4.02,243,6977.9,4.35,66,0,Thursday,8,0,0,Summer,451
2022-08-25,P023,Fashion_Product_23,Fashion,1505.7,916.79,158,237900.63,1.7,315,1741.19,3.81,68,0,Thursday,8,0,0,Summer,540
2022-08-25,P035,Fashion_Product_35,Fashion,2467.49,1559.78,402,991929.55,3.81,402,2922.2,4.08,35,0,Thursday,8,0,0,Summer,243
2022-08-25,P034,Electronics_Product_34,Electronics,13499.34,8329.16,244,3293838.92,3.1,244,15951.97,4.32,41,0,Thursday,8,0,0,Summer,319
2022-08-25,P042,Electronics_Product_42,Electronics,7959.57,5324.06,556,4425522.16,6.13,556,9328.57,4.37,51,0,Thursday,8,0,0,Summer,355
2022-08-26,P027,Fashion_Product_27,Fashion,1618.1,1044.35,120,194171.94,6.02,181,1753.56,3.93,58,0,Friday,8,0,0,Summer,424
2022-08-26,P021,Electronics_Product_21,Electronics,10380.85,6921.66,412,4276910.63,5.97,412,12354.7,4.28,45,0,Friday,8,0,0,Summer,342
2022-08-26,P031,Fashion_Product_31,Fashion,2383.54,1642.22,367,874758.33,13.5,367,2858.54,4.55,66,1,Friday,8,0,0,Summer,541
2022-08-26,P014,Electronics_Product_14,Electronics,14143.0,8781.01,276,3903466.95,1.5,362,16430.64,3.76,60,0,Friday,8,0,0,Summer,441
2022-08-26,P001,Electronics_Product_1,Electronics,13035.16,8645.14,316,4119111.25,4.93,316,13925.49,4.24,48,0,Friday,8,0,0,Summer,414
2022-08-26,P033,Electronics_Product_33,Electronics,13276.66,8159.62,113,1500262.96,4.43,268,13360.47,3.68,39,0,Friday,8,0,0,Summer,255
2022-08-26,P006,Fashion_Product_6,Fashion,1255.5,864.42,366,459514.08,9.98,366,1379.74,4.12,54,0,Friday,8,0,0,Summer,433
2022-08-26,P040,Electronics_Product_40,Electronics,3294.22,2065.59,353,1162859.6,1.78,353,3956.18,4.12,56,0,Friday,8,0,0,Summer,473
2022-08-27,P014,Electronics_Product_14,Electronics,15287.28,8781.01,496,7582489.77,0.14,496,16329.21,4.73,55,0,Saturday,8,1,0,Summer,442
2022-08-27,P031,Fashion_Product_31,Fashion,2685.92,1642.22,495,1329531.99,0.63,495,3085.17,4.66,71,0,Saturday,8,1,0,Summer,542
2022-08-27,P005,Sports_Product_5,Sports,2333.26,1596.71,152,354654.78,8.94,152,2703.82,4.2,47,0,Saturday,8,1,0,Summer,351
2022-08-27,P038,Fashion_Product_38,Fashion,2261.61,1407.99,238,538262.44,0.66,448,2430.2,3.92,72,0,Saturday,8,1,0,Summer,552
2022-08-27,P023,Fashion_Product_23,Fashion,1411.8,916.79,182,256948.2,9.73,182,1465.09,4.49,71,0,Saturday,8,1,0,Summer,542
2022-08-27,P039,Electronics_Product_39,Electronics,10262.9,6813.39,260,2668354.34,9.74,260,10987.39,4.27,66,0,Saturday,8,1,0,Summer,503
2022-08-27,P012,Electronics_Product_12,Electronics,13651.36,8347.11,128,1747374.24,2.88,182,13354.24,3.9,36,0,Saturday,8,1,0,Summer,244
2022-08-27,P013,Home_Product_13,Home,2250.58,1447.92,143,321833.39,9.42,143,2561.41,4.16,46,0,Saturday,8,1,0,Summer,344
2022-08-27,P035,Fashion_Product_35,Fashion,1737.81,1559.78,523,908872.76,31.33,523,2476.92,4.07,33,1,Saturday,8,1,0,Summer,245
2022-08-28,P048,Sports_Product_48,Sports,1785.84,1134.9,131,233945.24,7.3,131,1817.11,4.3,31,0,Sunday,8,1,0,Summer,245
2022-08-28,P023,Fashion_Product_23,Fashion,1426.58,916.79,278,396589.19,7.67,278,1465.64,4.69,73,0,Sunday,8,1,0,Summer,543
2022-08-28,P032,Fashion_Product_32,Fashion,1997.15,1630.33,480,958630.09,24.82,480,2890.42,4.13,81,1,Sunday,8,1,0,Summer,561
2022-08-28,P036,Electronics_Product_36,Electronics,8109.55,5645.44,337,2732918.44,12.06,337,9810.36,3.9,55,1,Sunday,8,1,0,Summer,380
2022-08-28,P010,Sports_Product_10,Sports,3402.48,2327.83,191,649872.79,14.08,191,3912.55,4.29,44,1,Sunday,8,1,0,Summer,340
2022-08-28,P044,Home_Product_44,Home,1696.95,1569.81,390,661810.57,36.87,390,2873.26,4.18,44,1,Sunday,8,1,0,Summer,365
2022-08-28,P050,Fashion_Product_50,Fashion,2195.68,1398.44,353,775074.37,8.63,353,2273.86,4.46,59,0,Sunday,8,1,0,Summer,461
2022-08-28,P033,Electronics_Product_33,Electronics,14198.76,8159.62,251,3563888.28,0.21,251,14176.94,4.22,35,0,Sunday,8,1,0,Summer,257
2022-08-28,P037,Electronics_Product_37,Electronics,4441.07,4230.83,326,1447787.48,33.93,326,8107.56,4.73,59,1,Sunday,8,1,0,Summer,445
2022-08-28,P043,Fashion_Product_43,Fashion,2302.59,1485.34,296,681567.49,5.38,296,2467.72,4.17,48,0,Sunday,8,1,0,Summer,350
2022-08-29,P021,Electronics_Product_21,Electronics,9534.44,6921.66,409,3899587.27,21.15,409,11202.19,4.46,40,1,Monday,8,0,0,Summer,345
2022-08-29,P028,Electronics_Product_28,Electronics,9480.76,6382.15,185,1753940.68,7.38,210,10652.52,3.89,70,0,Monday,8,0,0,Summer,510
2022-08-29,P012,Electronics_Product_12,Electronics,9209.33,8347.11,199,1832656.42,32.53,199,15211.99,4.12,28,1,Monday,8,0,0,Summer,246
2022-08-29,P017,Home_Product_17,Home,3535.77,2317.76,252,891015.05,5.76,252,4391.98,4.01,40,0,Monday,8,0,0,Summer,326
2022-08-29,P003,Electronics_Product_3,Electronics,4356.03,2828.64,354,1542034.12,9.85,354,4718.19,4.18,36,0,Monday,8,0,0,Summer,297
2022-08-29,P021,Electronics_Product_21,Electronics,11313.43,6921.66,275,3111193.59,6.28,275,12551.53,4.12,46,0,Monday,8,0,0,Summer,345
2022-08-30,P039,Electronics_Product_39,Electronics,10635.5,6813.39,216,2297268.98,6.76,401,12898.86,3.85,64,0,Tuesday,8,0,0,Summer,506
2022-08-30,P039,Electronics_Product_39,Electronics,10652.76,6813.39,446,4751130.95,4.93,446,11857.47,4.47,69,0,Tuesday,8,0,0,Summer,506
2022-08-30,P003,Electronics_Product_3,Electronics,4433.22,2828.64,459,2034848.02,4.18,459,5397.11,4.36,38,0,Tuesday,8,0,0,Summer,298
2022-08-30,P018,Electronics_Product_18,Electronics,6058.92,3822.73,370,2241802.14,7.34,393,6158.19,4.47,81,0,Tuesday,8,0,0,Summer,566
2022-08-30,P046,Beauty_Product_46,Beauty,781.81,512.48,34,26581.54,10.05,173,915.89,3.33,37,1,Tuesday,8,0,0,Summer,261
2022-08-30,P008,Fashion_Product_8,Fashion,1472.29,984.85,376,553579.85,10.79,376,1718.86,4.41,68,1,Tuesday,8,0,0,Summer,476
2022-08-30,P003,Electronics_Product_3,Electronics,4641.36,2828.64,398,1847259.55,3.24,410,4530.38,4.26,40,0,Tuesday,8,0,0,Summer,298
2022-08-30,P015,Electronics_Product_15,Electronics,13496.97,8471.94,418,5641732.68,2.29,418,13924.86,4.53,40,0,Tuesday,8,0,0,Summer,336
2022-08-30,P029,Fashion_Product_29,Fashion,1121.28,663.92,410,459726.7,2.91,410,1158.06,4.41,71,0,Tuesday,8,0,0,Summer,464
2022-08-30,P005,Sports_Product_5,Sports,2583.92,1596.71,86,222217.21,3.4,178,2928.76,3.99,45,0,Tuesday,8,0,0,Summer,354
2022-08-30,P044,Home_Product_44,Home,2165.56,1569.81,408,883549.89,14.11,408,2649.24,4.48,48,1,Tuesday,8,0,0,Summer,367
2022-08-30,P033,Electronics_Product_33,Electronics,11487.92,8159.62,283,3251082.52,11.58,283,14257.0,4.37,38,1,Tuesday,8,0,0,Summer,259
2022-08-30,P042,Electronics_Product_42,Electronics,9105.55,5324.06,318,2895563.43,0.73,318,8739.53,4.51,52,0,Tuesday,8,0,0,Summer,360
2022-08-30,P015,Electronics_Product_15,Electronics,12561.11,8471.94,354,4446634.59,8.2,354,15406.16,4.57,47,0,Tuesday,8,0,0,Summer,336
2022-08-31,P029,Fashion_Product_29,Fashion,1115.78,663.92,313,349240.66,2.82,313,1085.66,4.69,64,0,Wednesday,8,0,0,Summer,465
2022-08-31,P024,Electronics_Product_24,Electronics,11080.92,7053.16,443,4908849.45,4.7,443,12732.13,4.26,77,0,Wednesday,8,0,0,Summer,573
2022-08-31,P029,Fashion_Product_29,Fashion,1001.52,663.92,416,416634.34,5.36,416,1242.9,4.47,64,0,Wednesday,8,0,0,Summer,465
2022-08-31,P032,Fashion_Product_32,Fashion,2779.93,1630.33,572,1590117.55,1.46,572,2864.95,4.66,76,0,Wednesday,8,0,0,Summer,564
2022-08-31,P002,Fashion_Product_2,Fashion,1655.8,1068.5,136,225188.12,3.95,250,1793.33,3.95,65,0,Wednesday,8,0,0,Summer,520
2022-08-31,P048,Sports_Product_48,Sports,1878.14,1134.9,82,154007.66,0.9,204,2027.18,3.61,31,0,Wednesday,8,0,0,Summer,248
2022-08-31,P002,Fashion_Product_2,Fashion,1685.57,1068.5,248,418020.92,9.7,248,1792.14,4.13,73,0,Wednesday,8,0,0,Summer,520
2022-08-31,P029,Fashion_Product_29,Fashion,998.94,663.92,305,304675.26,7.77,305,1154.88,4.51,63,0,Wednesday,8,0,0,Summer,465
2022-08-31,P027,Fashion_Product_27,Fashion,1655.79,1044.35,134,221875.87,0.16,184,1817.57,3.98,53,0,Wednesday,8,0,0,Summer,429
2022-08-31,P021,Electronics_Product_21,Electronics,11030.11,6921.66,291,3209760.75,4.26,291,10980.07,4.2,49,0,Wednesday,8,0,0,Summer,347
2022-08-31,P035,Fashion_Product_35,Fashion,2667.07,1559.78,603,1608242.56,0.84,603,2918.9,4.41,27,0,Wednesday,8,0,0,Summer,249
2022-08-31,P034,Electronics_Product_34,Electronics,12951.59,8329.16,196,2538511.3,2.04,196,14740.23,4.21,44,0,Wednesday,8,0,0,Summer,325
2022-09-01,P048,Sports_Product_48,Sports,1950.24,1134.9,160,312039.16,1.5,160,1965.92,4.63,30,0,Thursday,9,0,0,Autumn,249
2022-09-01,P023,Fashion_Product_23,Fashion,1481.92,916.79,278,411974.96,2.06,278,1474.79,4.62,66,0,Thursday,9,0,0,Autumn,547
2022-09-01,P026,Home_Product_26,Home,1564.19,937.16,180,281554.45,1.67,180,1588.73,4.57,44,0,Thursday,9,0,0,Autumn,326
2022-09-01,P040,Electronics_Product_40,Electronics,3267.32,2065.59,411,1342868.71,0.86,411,3767.1,4.31,67,0,Thursday,9,0,0,Autumn,479
2022-09-01,P006,Fashion_Product_6,Fashion,1145.77,864.42,347,397582.82,17.62,347,1584.11,4.03,59,1,Thursday,9,0,0,Autumn,439
2022-09-01,P049,Electronics_Product_49,Electronics,5813.83,4255.68,191,1110440.62,20.19,191,7311.27,4.14,62,1,Thursday,9,0,0,Autumn,458
2022-09-01,P010,Sports_Product_10,Sports,3620.75,2327.83,188,680701.3,2.01,249,3803.53,4.33,43,0,Thursday,9,0,0,Autumn,344
2022-09-01,P001,Electronics_Product_1,Electronics,13607.79,8645.14,262,3565241.89,9.57,262,16408.78,4.31,61,0,Thursday,9,0,0,Autumn,420
2022-09-01,P043,Fashion_Product_43,Fashion,2264.26,1485.34,308,697393.62,4.82,308,2588.94,4.39,49,0,Thursday,9,0,0,Autumn,354
2022-09-01,P002,Fashion_Product_2,Fashion,1658.98,1068.5,311,515941.64,3.89,311,1962.96,4.76,71,0,Thursday,9,0,0,Autumn,521
2022-09-01,P049,Electronics_Product_49,Electronics,6443.27,4255.68,146,940717.85,4.51,146,7831.19,3.95,62,0,Thursday,9,0,0,Autumn,458
2022-09-02,P005,Sports_Product_5,Sports,1971.68,1596.71,162,319412.03,26.85,162,2949.2,4.83,46,1,Friday,9,0,0,Autumn,357
2022-09-02,P042,Electronics_Product_42,Electronics,7843.46,5324.06,548,4298218.43,9.94,548,9625.93,4.34,52,0,Friday,9,0,0,Autumn,363
2022-09-02,P027,Fashion_Product_27,Fashion,1534.78,1044.35,279,428202.91,9.89,279,1655.11,4.55,55,0,Friday,9,0,0,Autumn,431
2022-09-02,P013,Home_Product_13,Home,1497.42,1447.92,205,306970.83,36.14,205,2294.85,4.5,47,1,Friday,9,0,0,Autumn,350
2022-09-02,P033,Electronics_Product_33,Electronics,8630.66,8159.62,255,2200817.52,36.47,337,13362.72,3.69,32,1,Friday,9,0,0,Autumn,262
2022-09-02,P035,Fashion_Product_35,Fashion,2469.81,1559.78,256,632270.62,9.03,593,2667.33,3.91,38,0,Friday,9,0,0,Autumn,251
2022-09-02,P035,Fashion_Product_35,Fashion,2319.78,1559.78,316,733049.01,9.88,531,2981.83,3.79,33,0,Friday,9,0,0,Autumn,251
2022-09-02,P001,Electronics_Product_1,Electronics,13695.8,8645.14,283,3875911.22,1.64,283,14985.19,4.35,48,0,Friday,9,0,0,Autumn,421
2022-09-02,P027,Fashion_Product_27,Fashion,1646.81,1044.35,205,337596.46,9.63,205,1983.55,4.0,57,0,Friday,9,0,0,Autumn,431
2022-09-02,P039,Electronics_Product_39,Electronics,9409.78,6813.39,387,3641583.31,20.9,387,12031.82,4.62,66,1,Friday,9,0,0,Autumn,509
